Customer_ID,Age,Gender,Income_Level,Occupation,Nationality,Primary_Brand_Owned,Num_Luxury_Items,Primary_Item_Type,Years_Owning_Luxury,Purchase_Frequency,Resale_Experience,Sustainability_Importance,Brand_Loyalty,Heard_of_Restoration_Services,Used_Restoration_Before,Adoption_Likelihood,Services_Interested_In,WTP_Basic_Restoration_AED,WTP_Advanced_Restoration_AED,WTP_Authentication_AED,WTP_Annual_Membership_AED,Perceived_Value,Trust_Importance,Quality_Over_Price,Preferred_Channel,Digital_Certificate_Interest,Social_Media_Activity,Influencer_Impact,Awareness_Source,Primary_Pain_Point,NPS_Score,Visit_Frequency_Expected,Membership_Interest,Location_Preference,Has_Purchased
CUST0446,42,Female,High (250K-500K AED),Professional,Western Expat,Prada,4,Handbags,18,Monthly,Yes - occasionally,Important,Very Loyal,Yes,No,Likely,Both Restoration & Authentication,603,3583,637,4421,Fair,Very Important,Neutral,In-Person (Studio),Somewhat Interested,Active,No Impact,Event/Exhibition,Lack of Transparency,8,Bi-annually,Interested,Jumeirah,0
CUST0447,48,Female,Medium (100K-250K AED),Business Owner,Asian Expat,Chanel,13,Handbags,22,Quarterly,Yes - occasionally,Very Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,533,5403,428,8765,Fair,Very Important,Agree,In-Person (Studio),Somewhat Interested,Very Active,Low Impact,Social Media,Lack of Transparency,5,Annually,Maybe,Downtown Dubai,1
CUST0448,38,Female,Very High (>500K AED),Creative Industry,GCC National,Prada,17,Handbags,13,Bi-annually,No - never,Important,Neutral,No,No,Unlikely,Authentication Only,601,3642,208,19819,Excellent Value,Somewhat Important,Neutral,Hybrid (Both),Somewhat Interested,Somewhat Active,No Impact,Word of Mouth,Long Wait Times,3,Annually,Maybe,City Walk,0
CUST0449,28,Male,Very High (>500K AED),Professional,Western Expat,Gucci,9,Handbags,17,Rarely,Yes - once,Moderately Important,Somewhat Loyal,No,No,Very Likely,Restoration Only,1138,4532,595,20223,Good Value,Critical,Agree,Hybrid (Both),Very Interested,Active,Medium Impact,Social Media,Other,4,Annually,Very Interested,Dubai Mall,1
CUST0450,22,Female,High (250K-500K AED),Business Owner,Western Expat,Bottega Veneta,4,Sneakers,5,Bi-annually,Yes - once,Important,Very Loyal,Yes,Yes,Likely,Both Restoration & Authentication,1225,2884,262,7001,Excellent Value,Critical,Neutral,Social Media,Somewhat Interested,Active,High Impact,Word of Mouth,Finding Trusted Services,0,Quarterly,Maybe,Other Emirates,0
CUST0451,38,Male,Low (<100K AED),Business Owner,Asian Expat,Louis Vuitton,14,Handbags,11,Quarterly,No - never,Very Important,Not Loyal,No,Yes,Neutral,Both Restoration & Authentication,824,3048,473,15647,Fair,Critical,Neutral,Online (Website),Very Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,6,Annually,Not Interested,Other Emirates,0
CUST0452,32,Female,Medium (100K-250K AED),Creative Industry,GCC National,Gucci,19,Accessories,7,Bi-annually,Yes - once,Important,Very Loyal,Yes,No,Neutral,Restoration Only,1443,2669,392,8248,Fair,Important,Neutral,In-Person (Studio),Somewhat Interested,Active,Medium Impact,Magazine/Press,High Costs,7,Quarterly,Maybe,Other Emirates,0
CUST0453,30,Male,Medium (100K-250K AED),Professional,UAE National,Prada,3,Leather Goods,10,Quarterly,No - never,Very Important,Not Loyal,Yes,No,Neutral,Full Service (incl. Resale),1307,3440,459,7959,Fair,Important,Agree,Hybrid (Both),Somewhat Interested,Active,Medium Impact,Word of Mouth,Finding Trusted Services,10,Annually,Interested,Jumeirah,0
CUST0454,40,Male,Medium (100K-250K AED),Creative Industry,Arab Expat,Louis Vuitton,14,Sneakers,17,Bi-annually,Yes - once,Very Important,Not Loyal,No,Yes,Very Unlikely,Not Interested,1190,1867,206,21034,Too Expensive,Critical,Strongly Agree,Mobile App,Somewhat Interested,Very Active,Medium Impact,Word of Mouth,Long Wait Times,4,Bi-annually,Not Interested,Jumeirah,0
CUST0455,25,Prefer not to say,Medium (100K-250K AED),Creative Industry,UAE National,Louis Vuitton,8,Shoes,15,Bi-annually,Yes - frequently,Slightly Important,Very Loyal,No,Yes,Likely,Both Restoration & Authentication,1091,1564,638,25212,Good Value,Very Important,Strongly Agree,Mobile App,Very Interested,Active,Medium Impact,Magazine/Press,Long Wait Times,1,Quarterly,Interested,Downtown Dubai,0
CUST0456,30,Female,Very High (>500K AED),Professional,Western Expat,Balenciaga,1,Handbags,18,Annually,No - never,Important,Very Loyal,No,No,Likely,Full Service (incl. Resale),640,4799,556,28821,Fair,Very Important,Neutral,In-Person (Studio),Somewhat Interested,Active,Low Impact,Other,Lack of Transparency,7,As Needed,Interested,Jumeirah,0
CUST0457,18,Male,High (250K-500K AED),Professional,GCC National,Dior,10,Sneakers,23,Rarely,Yes - once,Important,Somewhat Loyal,Yes,No,Very Likely,Restoration Only,973,2253,516,21645,Fair,Critical,Agree,Online (Website),Very Interested,Not Active,High Impact,Word of Mouth,Finding Trusted Services,9,Annually,Very Interested,City Walk,1
CUST0458,30,Female,Medium (100K-250K AED),Professional,UAE National,Gucci,18,Sneakers,22,Quarterly,Yes - occasionally,Important,Somewhat Loyal,Yes,No,Likely,Restoration Only,530,3043,209,28491,Good Value,Critical,Agree,In-Person (Studio),Very Interested,Not Active,Medium Impact,Word of Mouth,Finding Trusted Services,6,Bi-annually,Maybe,Other Emirates,0
CUST0459,22,Female,Medium (100K-250K AED),Corporate Executive,UAE National,Dior,16,Shoes,19,Bi-annually,Yes - occasionally,Important,Somewhat Loyal,No,No,Unlikely,Restoration Only,1383,3535,478,25278,Good Value,Very Important,Agree,In-Person (Studio),Very Interested,Very Active,No Impact,Social Media,High Costs,9,Monthly,Very Interested,Dubai Mall,0
CUST0460,25,Female,High (250K-500K AED),Professional,UAE National,Louis Vuitton,8,Leather Goods,2,Rarely,Yes - frequently,Important,Not Loyal,Yes,No,Neutral,Both Restoration & Authentication,1434,4363,365,25662,Excellent Value,Somewhat Important,Agree,Social Media,Very Interested,Somewhat Active,Low Impact,Social Media,Long Wait Times,8,Bi-annually,Maybe,Dubai Marina,0
CUST0461,25,Male,High (250K-500K AED),Entrepreneur,Arab Expat,Chanel,1,Handbags,4,Annually,Yes - once,Very Important,Somewhat Loyal,Yes,No,Likely,Restoration Only,562,3376,618,6889,Fair,Somewhat Important,Agree,In-Person (Studio),Not Interested,Somewhat Active,Low Impact,Word of Mouth,High Costs,3,As Needed,Interested,Dubai Mall,0
CUST0462,35,Prefer not to say,High (250K-500K AED),Professional,GCC National,Louis Vuitton,12,Accessories,3,Bi-annually,No - never,Moderately Important,Very Loyal,Yes,No,Neutral,Full Service (incl. Resale),1059,3078,382,26281,Good Value,Critical,Agree,In-Person (Studio),Very Interested,Somewhat Active,Medium Impact,Social Media,Finding Trusted Services,10,Bi-annually,Interested,City Walk,0
CUST0463,35,Male,Very High (>500K AED),Creative Industry,Other,Dior,8,Handbags,7,Rarely,No - never,Very Important,Very Loyal,Yes,No,Very Unlikely,Restoration Only,586,2255,643,4326,Fair,Critical,Agree,In-Person (Studio),Very Interested,Active,Medium Impact,Word of Mouth,Finding Trusted Services,8,As Needed,Not Interested,Downtown Dubai,0
CUST0464,32,Female,High (250K-500K AED),Professional,Western Expat,Gucci,16,Shoes,24,Monthly,No - never,Slightly Important,Somewhat Loyal,Yes,No,Very Likely,Both Restoration & Authentication,803,3728,204,8901,Excellent Value,Critical,Neutral,In-Person (Studio),Very Interested,Very Active,High Impact,Social Media,Other,3,Quarterly,Interested,Downtown Dubai,1
CUST0465,45,Female,Very High (>500K AED),Professional,Western Expat,Prada,18,Accessories,18,Rarely,Yes - frequently,Slightly Important,Very Loyal,No,No,Very Unlikely,Full Service (incl. Resale),560,3024,522,6358,Good Value,Very Important,Agree,Hybrid (Both),Somewhat Interested,Somewhat Active,Medium Impact,Word of Mouth,Lack of Transparency,2,Bi-annually,Maybe,Dubai Mall,0
CUST0466,28,Male,Very High (>500K AED),Professional,Western Expat,Balenciaga,4,Handbags,10,Monthly,Yes - occasionally,Very Important,Neutral,Yes,No,Very Likely,Authentication Only,895,2096,357,4585,Good Value,Somewhat Important,Agree,Online (Website),Very Interested,Very Active,No Impact,Word of Mouth,Limited Service Options,10,Annually,Maybe,Downtown Dubai,1
CUST0467,28,Female,Medium (100K-250K AED),Professional,Western Expat,Balenciaga,6,Leather Goods,7,Bi-annually,Yes - frequently,Important,Very Loyal,Yes,No,Neutral,Authentication Only,833,4726,212,16500,Fair,Critical,Agree,In-Person (Studio),Somewhat Interested,Very Active,Low Impact,Social Media,Long Wait Times,2,Bi-annually,Maybe,Downtown Dubai,0
CUST0468,40,Female,Very High (>500K AED),Entrepreneur,Asian Expat,Balenciaga,12,Handbags,8,Annually,No - never,Very Important,Very Loyal,No,Yes,Very Likely,Both Restoration & Authentication,1451,4334,333,14560,Good Value,Critical,Agree,Social Media,Somewhat Interested,Active,High Impact,Social Media,High Costs,9,Quarterly,Interested,Dubai Marina,1
CUST0469,25,Female,Medium (100K-250K AED),Corporate Executive,GCC National,Prada,9,Handbags,6,Quarterly,Yes - occasionally,Moderately Important,Very Loyal,Yes,Yes,Likely,Authentication Only,1285,5106,460,25029,Fair,Very Important,Strongly Agree,Online (Website),Very Interested,Not Active,Low Impact,Word of Mouth,Finding Trusted Services,1,Bi-annually,Maybe,Other Emirates,0
CUST0470,45,Female,Very High (>500K AED),Professional,Western Expat,Balenciaga,15,Sneakers,22,Bi-annually,Yes - once,Important,Somewhat Loyal,No,Yes,Likely,Authentication Only,910,4174,430,19772,Good Value,Important,Strongly Agree,Hybrid (Both),Very Interested,Very Active,Medium Impact,Online Search,High Costs,9,Annually,Maybe,City Walk,0
CUST0471,18,Female,Medium (100K-250K AED),Business Owner,Arab Expat,Gucci,16,Sneakers,1,Quarterly,No - never,Very Important,Very Loyal,Yes,Yes,Unlikely,Authentication Only,783,5389,175,18818,Excellent Value,Very Important,Agree,In-Person (Studio),Very Interested,Active,High Impact,Word of Mouth,Lack of Transparency,2,Annually,Not Interested,Dubai Marina,0
CUST0472,45,Female,Very High (>500K AED),Corporate Executive,Arab Expat,Prada,12,Accessories,4,Rarely,Yes - occasionally,Important,Neutral,Yes,Yes,Very Likely,Both Restoration & Authentication,965,5006,326,22175,Excellent Value,Critical,Agree,Hybrid (Both),Very Interested,Active,No Impact,Online Search,Long Wait Times,7,Annually,Interested,City Walk,1
CUST0473,22,Female,Very High (>500K AED),Professional,Arab Expat,Balenciaga,14,Leather Goods,14,Annually,Yes - occasionally,Important,Somewhat Loyal,Yes,No,Very Likely,Not Interested,579,3334,212,6332,Fair,Critical,Agree,Online (Website),Not Interested,Somewhat Active,High Impact,Social Media,Finding Trusted Services,10,Annually,Interested,City Walk,1
CUST0474,40,Female,Very High (>500K AED),Professional,Western Expat,Prada,13,Sneakers,17,Annually,No - never,Very Important,Neutral,Yes,No,Likely,Full Service (incl. Resale),1191,4670,578,20087,Good Value,Critical,Agree,In-Person (Studio),Not Interested,Active,No Impact,Social Media,Finding Trusted Services,7,Annually,Maybe,Dubai Marina,1
CUST0475,30,Prefer not to say,Very High (>500K AED),Student,Asian Expat,Dior,2,Shoes,20,Bi-annually,No - never,Important,Somewhat Loyal,No,No,Likely,Authentication Only,1283,4163,222,25218,Too Expensive,Important,Neutral,Hybrid (Both),Very Interested,Very Active,Medium Impact,Social Media,High Costs,1,Quarterly,Not Interested,Downtown Dubai,0
CUST0476,50,Female,Medium (100K-250K AED),Professional,Western Expat,Bottega Veneta,3,Accessories,18,Annually,Yes - occasionally,Very Important,Very Loyal,No,Yes,Likely,Both Restoration & Authentication,576,2895,484,5820,Good Value,Important,Agree,In-Person (Studio),Somewhat Interested,Very Active,Low Impact,Word of Mouth,Finding Trusted Services,10,Bi-annually,Interested,City Walk,0
CUST0477,22,Female,Medium (100K-250K AED),Entrepreneur,Western Expat,Bottega Veneta,10,Handbags,11,Bi-annually,Yes - once,Very Important,Neutral,Yes,No,Very Unlikely,Both Restoration & Authentication,1453,3086,316,18472,Good Value,Important,Agree,Hybrid (Both),Very Interested,Active,Medium Impact,Online Search,Lack of Transparency,1,Annually,Interested,Dubai Mall,0
CUST0478,32,Male,High (250K-500K AED),Professional,GCC National,Gucci,9,Accessories,21,Bi-annually,No - never,Very Important,Very Loyal,Yes,No,Likely,Not Interested,1232,4933,374,27437,Good Value,Critical,Agree,In-Person (Studio),Somewhat Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,1,As Needed,Interested,City Walk,1
CUST0479,45,Female,Medium (100K-250K AED),Professional,Western Expat,Hermès,8,Handbags,14,Annually,Yes - frequently,Slightly Important,Somewhat Loyal,No,No,Very Likely,Restoration Only,1404,1611,214,7959,Excellent Value,Very Important,Strongly Agree,Hybrid (Both),Very Interested,Very Active,Low Impact,Word of Mouth,Finding Trusted Services,9,Monthly,Very Interested,Downtown Dubai,1
CUST0480,30,Male,High (250K-500K AED),Business Owner,UAE National,Chanel,10,Shoes,9,Bi-annually,Yes - occasionally,Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,1293,1952,218,20443,Good Value,Critical,Strongly Agree,Mobile App,Very Interested,Active,No Impact,Word of Mouth,High Costs,6,Bi-annually,Not Interested,Dubai Marina,0
CUST0481,32,Male,Medium (100K-250K AED),Corporate Executive,GCC National,Balenciaga,19,Handbags,15,Monthly,Yes - frequently,Very Important,Neutral,No,Yes,Unlikely,Full Service (incl. Resale),1039,4303,589,15366,Fair,Important,Neutral,Online (Website),Somewhat Interested,Active,Low Impact,Other,Lack of Transparency,5,Bi-annually,Very Interested,Other Emirates,0
CUST0482,35,Female,Very High (>500K AED),Corporate Executive,Arab Expat,Chanel,3,Handbags,12,Monthly,Yes - once,Moderately Important,Neutral,Yes,Yes,Likely,Not Interested,860,4740,158,28874,Good Value,Critical,Neutral,In-Person (Studio),Very Interested,Somewhat Active,Low Impact,Online Search,High Costs,10,Quarterly,Maybe,Downtown Dubai,0
CUST0483,30,Female,High (250K-500K AED),Professional,GCC National,Prada,5,Handbags,10,Quarterly,Yes - frequently,Moderately Important,Somewhat Loyal,No,No,Likely,Restoration Only,576,4131,385,4301,Fair,Critical,Neutral,Hybrid (Both),Very Interested,Very Active,No Impact,Online Search,Finding Trusted Services,0,Bi-annually,Very Interested,City Walk,0
CUST0484,32,Male,Very High (>500K AED),Business Owner,UAE National,Chanel,3,Sneakers,19,Annually,Yes - occasionally,Important,Somewhat Loyal,Yes,Yes,Unlikely,Authentication Only,1008,3686,347,28249,Good Value,Very Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Active,Medium Impact,Word of Mouth,Limited Service Options,1,Annually,Maybe,Dubai Marina,0
CUST0485,32,Male,Medium (100K-250K AED),Business Owner,UAE National,Gucci,16,Handbags,24,Bi-annually,Yes - occasionally,Moderately Important,Neutral,Yes,No,Neutral,Authentication Only,663,3371,561,13551,Good Value,Critical,Strongly Agree,Online (Website),Very Interested,Active,High Impact,Other,Finding Trusted Services,0,Monthly,Interested,Downtown Dubai,0
CUST0486,40,Female,Very High (>500K AED),Corporate Executive,Arab Expat,Gucci,17,Handbags,19,Annually,Yes - once,Very Important,Very Loyal,No,No,Neutral,Restoration Only,508,3778,322,27080,Fair,Very Important,Strongly Agree,In-Person (Studio),Somewhat Interested,Very Active,High Impact,Other,Finding Trusted Services,10,Annually,Maybe,Downtown Dubai,0
CUST0487,22,Female,Very High (>500K AED),Other,Western Expat,Louis Vuitton,15,Sneakers,6,Bi-annually,No - never,Very Important,Neutral,No,No,Very Likely,Both Restoration & Authentication,674,2762,431,23683,Good Value,Very Important,Agree,In-Person (Studio),Very Interested,Active,Low Impact,Word of Mouth,Lack of Transparency,6,Annually,Maybe,Dubai Marina,1
CUST0488,28,Female,High (250K-500K AED),Corporate Executive,Western Expat,Bottega Veneta,3,Shoes,20,Quarterly,No - never,Important,Very Loyal,No,Yes,Unlikely,Both Restoration & Authentication,961,4531,177,25455,Good Value,Very Important,Strongly Agree,Online (Website),Somewhat Interested,Very Active,Low Impact,Word of Mouth,Finding Trusted Services,5,As Needed,Very Interested,Downtown Dubai,0
CUST0489,45,Prefer not to say,High (250K-500K AED),Professional,Asian Expat,Balenciaga,12,Handbags,24,Quarterly,No - never,Slightly Important,Not Loyal,No,No,Likely,Both Restoration & Authentication,806,1752,445,7112,Good Value,Critical,Agree,Mobile App,Somewhat Interested,Somewhat Active,Low Impact,Word of Mouth,High Costs,1,Quarterly,Interested,Dubai Marina,0
CUST0490,40,Female,High (250K-500K AED),Corporate Executive,Asian Expat,Louis Vuitton,9,Handbags,6,Annually,Yes - once,Very Important,Somewhat Loyal,No,No,Likely,Restoration Only,1087,3504,548,27265,Fair,Critical,Strongly Agree,Hybrid (Both),Very Interested,Active,No Impact,Word of Mouth,Limited Service Options,1,Bi-annually,Very Interested,Dubai Mall,1
CUST0491,30,Male,Medium (100K-250K AED),Professional,GCC National,Chanel,12,Handbags,8,Bi-annually,Yes - frequently,Important,Neutral,Yes,No,Likely,Restoration Only,744,2959,283,15763,Fair,Very Important,Strongly Agree,Hybrid (Both),Very Interested,Active,Low Impact,Word of Mouth,Lack of Transparency,1,Bi-annually,Interested,City Walk,0
CUST0492,32,Female,High (250K-500K AED),Corporate Executive,Asian Expat,Hermès,15,Handbags,1,Rarely,Yes - occasionally,Very Important,Somewhat Loyal,No,Yes,Very Likely,Authentication Only,621,3442,176,14774,Good Value,Critical,Agree,In-Person (Studio),Somewhat Interested,Very Active,Medium Impact,Social Media,Lack of Transparency,7,Bi-annually,Interested,Dubai Marina,1
CUST0493,28,Female,Medium (100K-250K AED),Corporate Executive,Asian Expat,Louis Vuitton,2,Shoes,22,Annually,No - never,Important,Somewhat Loyal,Yes,Yes,Unlikely,Authentication Only,684,4108,187,28592,Fair,Critical,Agree,Online (Website),Very Interested,Very Active,High Impact,Magazine/Press,Lack of Transparency,6,Bi-annually,Not Interested,Jumeirah,0
CUST0494,25,Female,Medium (100K-250K AED),Professional,Asian Expat,Louis Vuitton,18,Shoes,17,Bi-annually,Yes - occasionally,Important,Somewhat Loyal,No,Yes,Neutral,Full Service (incl. Resale),531,4993,345,27785,Good Value,Critical,Strongly Agree,Mobile App,Very Interested,Active,No Impact,Word of Mouth,Finding Trusted Services,0,Annually,Very Interested,Dubai Marina,0
CUST0495,30,Female,Medium (100K-250K AED),Business Owner,UAE National,Gucci,12,Sneakers,17,Bi-annually,Yes - frequently,Important,Very Loyal,No,Yes,Very Likely,Restoration Only,1497,2826,352,19882,Good Value,Very Important,Agree,Online (Website),Somewhat Interested,Active,High Impact,Online Search,High Costs,3,Monthly,Interested,Downtown Dubai,1
CUST0496,28,Female,Low (<100K AED),Business Owner,Arab Expat,Hermès,4,Handbags,24,Rarely,No - never,Very Important,Somewhat Loyal,Yes,No,Neutral,Restoration Only,1462,3619,234,11620,Too Expensive,Very Important,Neutral,In-Person (Studio),Not Interested,Very Active,Medium Impact,Word of Mouth,High Costs,10,As Needed,Interested,City Walk,0
CUST0497,32,Female,Low (<100K AED),Corporate Executive,Western Expat,Prada,16,Leather Goods,15,Annually,Yes - occasionally,Very Important,Somewhat Loyal,Yes,Yes,Neutral,Both Restoration & Authentication,1261,4834,469,10245,Good Value,Critical,Disagree,In-Person (Studio),Very Interested,Very Active,Medium Impact,Online Search,Limited Service Options,3,Annually,Interested,Dubai Mall,0
CUST0498,22,Female,Medium (100K-250K AED),Business Owner,GCC National,Chanel,16,Sneakers,7,Monthly,Yes - occasionally,Important,Neutral,Yes,No,Very Likely,Both Restoration & Authentication,1068,3357,179,14831,Good Value,Somewhat Important,Agree,Hybrid (Both),Somewhat Interested,Active,Medium Impact,Social Media,Finding Trusted Services,6,Annually,Interested,Dubai Mall,1
CUST0499,45,Male,Very High (>500K AED),Business Owner,Western Expat,Louis Vuitton,1,Shoes,19,Bi-annually,No - never,Moderately Important,Somewhat Loyal,Yes,No,Very Likely,Both Restoration & Authentication,809,3769,615,5105,Good Value,Very Important,Agree,In-Person (Studio),Somewhat Interested,Active,Low Impact,Word of Mouth,High Costs,1,Annually,Very Interested,Dubai Marina,0
CUST0500,48,Female,High (250K-500K AED),Corporate Executive,UAE National,Hermès,2,Sneakers,22,Annually,No - never,Very Important,Very Loyal,No,Yes,Likely,Full Service (incl. Resale),871,2600,248,12745,Fair,Critical,Neutral,In-Person (Studio),Very Interested,Very Active,Medium Impact,Word of Mouth,Limited Service Options,3,Bi-annually,Maybe,Jumeirah,0
CUST0501,35,Female,Very High (>500K AED),Entrepreneur,UAE National,Bottega Veneta,3,Leather Goods,23,Annually,Yes - occasionally,Very Important,Very Loyal,Yes,No,Neutral,Restoration Only,1155,1561,536,24711,Good Value,Very Important,Agree,Mobile App,Not Interested,Active,No Impact,Word of Mouth,Long Wait Times,0,Annually,Maybe,City Walk,0
CUST0502,32,Male,High (250K-500K AED),Professional,Asian Expat,Balenciaga,17,Sneakers,3,Quarterly,No - never,Important,Somewhat Loyal,Yes,No,Likely,Full Service (incl. Resale),1329,2994,339,8630,Fair,Critical,Agree,Hybrid (Both),Very Interested,Active,Medium Impact,Magazine/Press,Limited Service Options,10,Bi-annually,Maybe,Dubai Marina,0
CUST0503,28,Male,Medium (100K-250K AED),Professional,UAE National,Hermès,1,Handbags,22,Annually,Yes - once,Important,Very Loyal,No,No,Neutral,Both Restoration & Authentication,1095,2680,161,6206,Good Value,Somewhat Important,Agree,Online (Website),Very Interested,Active,Low Impact,Social Media,Lack of Transparency,10,As Needed,Interested,Downtown Dubai,0
CUST0504,38,Male,High (250K-500K AED),Corporate Executive,Western Expat,Bottega Veneta,6,Accessories,11,Rarely,No - never,Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,1491,2305,240,26521,Fair,Critical,Agree,Hybrid (Both),Very Interested,Active,Low Impact,Word of Mouth,High Costs,3,Quarterly,Not Interested,Jumeirah,0
CUST0505,35,Prefer not to say,High (250K-500K AED),Student,Western Expat,Chanel,15,Sneakers,20,Quarterly,Yes - frequently,Moderately Important,Neutral,No,No,Very Likely,Full Service (incl. Resale),555,3672,179,21953,Excellent Value,Very Important,Neutral,In-Person (Studio),Very Interested,Active,Low Impact,Social Media,Long Wait Times,10,Quarterly,Not Interested,Dubai Mall,1
CUST0506,25,Female,Medium (100K-250K AED),Corporate Executive,UAE National,Hermès,14,Sneakers,19,Annually,Yes - frequently,Not Important,Somewhat Loyal,No,No,Very Likely,Authentication Only,1290,4288,362,5628,Good Value,Important,Neutral,In-Person (Studio),Very Interested,Very Active,No Impact,Magazine/Press,Finding Trusted Services,0,Bi-annually,Maybe,Dubai Marina,1
CUST0507,42,Female,High (250K-500K AED),Business Owner,Other,Bottega Veneta,15,Handbags,9,Monthly,Yes - once,Important,Somewhat Loyal,No,No,Very Unlikely,Both Restoration & Authentication,772,3375,187,13068,Excellent Value,Very Important,Neutral,Hybrid (Both),Somewhat Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,1,Bi-annually,Interested,Downtown Dubai,0
CUST0508,38,Male,Medium (100K-250K AED),Professional,GCC National,Hermès,14,Sneakers,10,Monthly,No - never,Important,Very Loyal,No,No,Likely,Authentication Only,963,3708,490,16394,Fair,Critical,Strongly Agree,In-Person (Studio),Somewhat Interested,Active,High Impact,Word of Mouth,Lack of Transparency,1,Bi-annually,Interested,Downtown Dubai,0
CUST0509,42,Male,High (250K-500K AED),Business Owner,GCC National,Hermès,5,Sneakers,2,Quarterly,Yes - once,Not Important,Somewhat Loyal,No,No,Neutral,Both Restoration & Authentication,1177,2040,209,26148,Fair,Critical,Agree,In-Person (Studio),Very Interested,Active,High Impact,Social Media,Lack of Transparency,9,Bi-annually,Not Interested,Dubai Mall,0
CUST0510,35,Female,High (250K-500K AED),Corporate Executive,GCC National,Balenciaga,6,Handbags,1,Monthly,Yes - frequently,Important,Very Loyal,No,No,Neutral,Full Service (incl. Resale),955,2125,443,4067,Excellent Value,Very Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Active,No Impact,Word of Mouth,Long Wait Times,2,As Needed,Very Interested,Jumeirah,0
CUST0511,32,Male,Medium (100K-250K AED),Professional,GCC National,Bottega Veneta,17,Handbags,16,Annually,Yes - frequently,Very Important,Somewhat Loyal,Yes,No,Very Likely,Full Service (incl. Resale),1478,3114,509,20890,Fair,Very Important,Agree,Mobile App,Not Interested,Somewhat Active,No Impact,Magazine/Press,Limited Service Options,7,Bi-annually,Very Interested,Downtown Dubai,1
CUST0512,30,Female,Low (<100K AED),Creative Industry,UAE National,Bottega Veneta,11,Sneakers,18,Monthly,No - never,Important,Very Loyal,Yes,No,Neutral,Full Service (incl. Resale),1169,5106,292,22397,Fair,Critical,Strongly Agree,Hybrid (Both),Very Interested,Somewhat Active,Medium Impact,Social Media,Long Wait Times,10,Bi-annually,Maybe,Downtown Dubai,0
CUST0513,42,Female,Very High (>500K AED),Professional,Asian Expat,Louis Vuitton,16,Leather Goods,23,Quarterly,Yes - frequently,Important,Neutral,No,No,Likely,Both Restoration & Authentication,748,1605,551,18245,Fair,Very Important,Agree,Online (Website),Very Interested,Very Active,Low Impact,Online Search,Finding Trusted Services,5,Quarterly,Interested,Jumeirah,0
CUST0514,40,Female,High (250K-500K AED),Entrepreneur,Other,Chanel,12,Sneakers,17,Quarterly,Yes - once,Important,Somewhat Loyal,No,Yes,Likely,Authentication Only,1197,2654,329,12859,Excellent Value,Critical,Neutral,In-Person (Studio),Somewhat Interested,Somewhat Active,High Impact,Social Media,Lack of Transparency,5,Bi-annually,Interested,Dubai Mall,0
CUST0515,22,Female,Low (<100K AED),Other,GCC National,Balenciaga,15,Handbags,6,Quarterly,Yes - frequently,Important,Somewhat Loyal,No,No,Very Likely,Both Restoration & Authentication,1493,4928,434,9642,Good Value,Somewhat Important,Disagree,In-Person (Studio),Not Interested,Active,High Impact,Word of Mouth,Long Wait Times,8,Bi-annually,Maybe,Dubai Mall,1
CUST0516,18,Female,Very High (>500K AED),Business Owner,Asian Expat,Hermès,4,Leather Goods,14,Monthly,Yes - frequently,Moderately Important,Somewhat Loyal,No,No,Very Likely,Full Service (incl. Resale),577,3208,261,18377,Good Value,Critical,Agree,In-Person (Studio),Very Interested,Very Active,Low Impact,Word of Mouth,Other,7,Annually,Maybe,Downtown Dubai,0
CUST0517,28,Female,Low (<100K AED),Corporate Executive,Asian Expat,Hermès,18,Handbags,23,Annually,Yes - once,Very Important,Somewhat Loyal,No,No,Very Likely,Restoration Only,1033,4323,379,7066,Good Value,Critical,Agree,In-Person (Studio),Very Interested,Not Active,High Impact,Word of Mouth,High Costs,1,Quarterly,Interested,City Walk,1
CUST0518,38,Male,High (250K-500K AED),Corporate Executive,Asian Expat,Louis Vuitton,3,Handbags,15,Quarterly,Yes - once,Moderately Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,607,5425,593,3947,Fair,Critical,Neutral,Hybrid (Both),Somewhat Interested,Somewhat Active,Medium Impact,Word of Mouth,Finding Trusted Services,5,Quarterly,Interested,Dubai Mall,0
CUST0519,48,Female,Very High (>500K AED),Professional,Western Expat,Chanel,8,Handbags,14,Annually,Yes - occasionally,Important,Neutral,No,No,Neutral,Full Service (incl. Resale),772,3408,170,23773,Good Value,Critical,Agree,Online (Website),Somewhat Interested,Not Active,Low Impact,Word of Mouth,Long Wait Times,0,Bi-annually,Maybe,Downtown Dubai,0
CUST0520,25,Female,Medium (100K-250K AED),Professional,GCC National,Gucci,3,Handbags,24,Annually,Yes - occasionally,Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,1263,5368,294,27527,Fair,Very Important,Strongly Agree,In-Person (Studio),Very Interested,Very Active,Low Impact,Social Media,Finding Trusted Services,8,Bi-annually,Very Interested,Other Emirates,0
